SKU_ID,METADATA_NAME,METADATA_VALUE
2520843,skinType,Oily
2520843,concerns_skin,Oiliness
2520843,concerns_skin,Acne & Blemishes
2520843,ingredients,Paraben-Free
2520843,ingredients,Sulfate-Free
2520854,concerns_hair,Damaged
2520854,concerns_hair,Frizz-Free
2520855,color_nails,Red
2520855,purpose_nails,Strengthening
2520857,purpose_nails,Strengthening
2520857,color_nails,Green
2520859,scent,Warm & Spicy
2520859,scent,Floral
2520860,concerns_hair,Damaged
2520860,concerns_hair,Curl Enhancing
2520860,concerns_hair,Frizz-Free
2520860,form_hair,Cream
2520863,form_hair,Spray
2520864,ingredients,All Natural
2520864,concerns_hair,Damaged
2520866,concerns_hair,Frizz-Free
2520866,concerns_hair,Damaged
2520866,concerns_hair,Curl Enhancing
2520866,concerns_hair,Dry Scalp
2520866,concerns_hair,Shine
2520866,form_hair,Mousse
2520897,coverage_face,Full
2520897,finish_face,Natural
2520897,spf,15 - 30
2520897,form_face,Liquid
2520898,coverage_face,Full
2520898,finish_face,Natural
2520898,spf,15 - 30
2520898,form_face,Liquid
2520899,coverage_face,Full
2520899,spf,15 - 30
2520899,form_face,Liquid
2520899,finish_face,Natural
2520900,form_face,Liquid
2520900,finish_face,Natural
2520900,coverage_face,Full
2520900,spf,15 - 30
2520901,spf,15 - 30
2520901,form_face,Liquid
2520901,finish_face,Natural
2520901,coverage_face,Full
2520902,spf,15 - 30
2520902,finish_face,Natural
2520902,coverage_face,Full
2520902,form_face,Liquid
2520903,skinType,Combination
2520903,skinType,Normal
2520903,skinType,Dry
2520903,skinType,Oily
2520903,form_face,Liquid
2520903,coverage_face,Full
2520903,coverage_face,Medium
2520903,coverage_face,Light
2520904,coverage_face,Full
2520904,form_face,Liquid
2520904,coverage_face,Medium
2520904,coverage_face,Light
2520904,skinType,Normal
2520904,skinType,Dry
2520904,skinType,Combination
2520904,skinType,Oily
2520906,skinType,Dry
2520906,skinType,Normal
2520906,ingredients,Oil-Free
2520906,skinType,Sensitive
2520906,skinType,Combination
2520906,skinType,Oily
2520906,concerns_skin,Dryness
2520906,concerns_skin,Dark Spots & Uneven Skin Tone
2520906,concerns_skin,Anti-Aging
2520930,ingredients,Vegan
2520930,ingredients,Cruelty-Free
2520930,form_lips,Gloss
2520930,finish_lips,Sheer
2520930,color_lips,Beige
2520930,color_lips,Pink
2520942,skinType,Oily
2520942,skinType,Combination
2520942,skinType,Normal
2520942,ingredients,Oil-Free
2520942,ingredients,Cruelty-Free
2520942,ingredients,Paraben-Free
2520942,ingredients,Sulfate-Free
2520942,coverage_face,Light
2520942,coverage_face,Medium
2520942,finish_face,Matte
2520942,finish_face,Natural
2520942,form_face,Liquid
2520942,ingredients,Vegan
2520943,color_lips,Purple
2520943,color_lips,Pink
2520943,finish_lips,Matte
2520943,form_lips,Liquid
2520945,skinType,Combination
2520945,skinType,Oily
2520945,form_face,Liquid
2520945,finish_face,Natural
2520945,coverage_face,Full
2520945,coverage_face,Medium
2520945,coverage_face,Light
2520945,ingredients,Vegan
2520945,finish_face,Matte
2520945,skinType,Normal
2520945,ingredients,Oil-Free
2520945,ingredients,Cruelty-Free
2520945,ingredients,Paraben-Free
2520945,ingredients,Sulfate-Free
2520959,purpose_brushesAndTools,Blending
2520959,purpose_brushesAndTools,Highlighting
2520959,purpose_brushesAndTools,Shading
2520959,type_brushesAndTools,Sponges & Applicators
2520959,color_brushesAndTools,Pink
2520973,color_lips,Pink
2520973,form_lips,Gloss
2520973,finish_lips,High Shine
2520977,ingredients,Vegan
2520977,ingredients,Cruelty-Free
2520977,form_lips,Gloss
2520977,finish_lips,Sheer
2520977,color_lips,Pink
2520978,color_lips,Pink
2520978,finish_lips,Sheer
2520978,form_lips,Gloss
2520978,ingredients,Cruelty-Free
2520978,ingredients,Vegan
2520981,form_eyes,Powder
2520987,form_eyes,Pencil
2520987,ingredients,Cruelty-Free
2520987,color_eyes,Black
2520988,ingredients,Cruelty-Free
2520988,form_eyes,Pencil
2520988,color_eyes,Brown
2520993,ingredients,Cruelty-Free
2520993,form_eyes,Pencil
2520993,color_eyes,Nude
2520995,ingredients,Cruelty-Free
2520995,color_eyes,Grey
2520995,form_eyes,Pencil
2520996,form_eyes,Pencil
2520996,ingredients,Cruelty-Free
2520996,color_eyes,Blue
2520997,color_eyes,Green
2520997,form_eyes,Pencil
2520997,ingredients,Cruelty-Free
2521019,coverage_face,Full
2521019,form_face,Liquid
2521019,finish_face,Natural
2521020,form_face,Liquid
2521020,coverage_face,Full
2521020,finish_face,Natural
2521021,finish_face,Natural
2521021,form_face,Liquid
2521021,coverage_face,Full
2521022,coverage_face,Full
2521022,finish_face,Natural
2521022,form_face,Liquid
2521023,form_face,Liquid
2521023,coverage_face,Full
2521023,finish_face,Natural
2521024,coverage_face,Full
2521024,form_face,Liquid
2521024,finish_face,Natural
2521025,form_face,Liquid
2521025,coverage_face,Full
2521025,finish_face,Natural
2521026,coverage_face,Full
2521026,form_face,Liquid
2521026,finish_face,Natural
2521028,finish_face,Natural
2521028,coverage_face,Full
2521028,form_face,Liquid
2521031,form_face,Liquid
2521031,coverage_face,Full
2521031,finish_face,Natural
2521033,form_face,Liquid
2521033,finish_face,Natural
2521033,coverage_face,Full
2521036,color_lips,Brown
2521036,finish_lips,High Shine
2521036,form_lips,Gloss
2521037,form_lips,Gloss
2521037,finish_lips,High Shine
2521037,color_lips,Brown
2521038,finish_lips,High Shine
2521038,color_lips,Pink
2521038,form_lips,Gloss
2521042,form_lips,Liquid
2521042,color_lips,Pink
2521042,finish_lips,Shimmer
2521042,finish_lips,High Shine
2521043,finish_lips,High Shine
2521043,color_lips,Pink
2521043,form_lips,Gloss
2521044,form_lips,Liquid
2521044,finish_lips,Shimmer
2521044,color_lips,Gold
2521044,finish_lips,High Shine
2521046,form_lips,Gloss
2521046,color_lips,Red
2521046,finish_lips,High Shine
2521047,color_lips,Purple
2521047,finish_lips,High Shine
2521047,finish_lips,Shimmer
2521047,form_lips,Liquid
2521049,color_lips,Red
2521049,finish_lips,High Shine
2521049,finish_lips,Shimmer
2521049,form_lips,Liquid
2521055,finish_lips,High Shine
2521055,color_lips,Pink
2521055,form_lips,Gloss
2521056,color_lips,Purple
2521056,form_lips,Gloss
2521056,finish_lips,High Shine
2521057,finish_lips,Shimmer
2521057,form_lips,Liquid
2521057,color_lips,Orange
2521057,finish_lips,High Shine
2521059,color_lips,Purple
2521059,finish_lips,High Shine
2521059,finish_lips,Shimmer
2521059,form_lips,Liquid
2521060,color_lips,Pink
2521060,finish_lips,High Shine
2521060,form_lips,Liquid
2521060,finish_lips,Shimmer
2521061,form_lips,Gloss
2521061,color_lips,Purple
2521061,finish_lips,High Shine
2521070,form_face,Liquid
2521070,finish_face,Natural
2521070,coverage_face,Full
2521071,finish_face,Natural
2521071,form_face,Liquid
2521071,coverage_face,Full
2521076,finish_face,Natural
2521076,form_face,Liquid
2521076,coverage_face,Full
2521079,coverage_face,Full
2521079,form_face,Liquid
2521079,finish_face,Natural
2521080,finish_face,Natural
2521080,form_face,Liquid
2521080,coverage_face,Full
2521090,skinType,Normal
2521090,skinType,Dry
2521090,skinType,Combination
2521090,skinType,Oily
2521090,ingredients,Paraben-Free
2521090,form_face,Pressed Powder
2521090,finish_face,Illuminating
2521091,finish_face,Illuminating
2521091,ingredients,Paraben-Free
2521091,skinType,Normal
2521091,skinType,Combination
2521091,skinType,Dry
2521091,skinType,Oily
2521091,form_face,Pressed Powder
2521105,spf,15 - 30
2521105,skinType,Oily
2521105,skinType,Combination
2521105,skinType,Dry
2521105,skinType,Normal
2521107,form_lips,Gloss
2521107,finish_lips,Shimmer
2521107,color_lips,Gold
2521109,ingredients,Paraben-Free
2521109,ingredients,Vegan
2521109,ingredients,Cruelty-Free
2521109,ingredients,Gluten-Free
2521109,form_face,Pressed Powder
2521109,finish_face,Illuminating
2521109,coverage_face,Medium
2521111,color_eyes,Silver
2521111,finish_eyes,Glitter
2521111,form_eyes,Gel
2521111,ingredients,Gluten-Free
2521111,ingredients,Cruelty-Free
2521111,ingredients,Paraben-Free
2521111,ingredients,Vegan
2521112,form_eyes,Liquid
2521112,finish_eyes,Glitter
2521112,color_eyes,Gold
2521113,color_eyes,Gold
2521113,finish_eyes,Glitter
2521113,form_eyes,Gel
2521113,ingredients,Gluten-Free
2521113,ingredients,Cruelty-Free
2521113,ingredients,Vegan
2521113,ingredients,Paraben-Free
2521114,ingredients,Vegan
2521114,ingredients,Paraben-Free
2521114,ingredients,Cruelty-Free
2521114,color_eyes,Gold
2521114,form_eyes,Gel
2521114,ingredients,Gluten-Free
2521114,color_eyes,Pink
2521114,finish_eyes,Glitter
2521167,color_nails,Pink
2521167,color_nails,Gold
2521173,color_nails,Green
2521180,color_nails,Pink
2521181,color_nails,Pink
2521185,color_nails,Pink
2521188,color_nails,Red
2521194,color_nails,Red
2521195,color_nails,Pink
2521196,color_nails,Pink
2521198,color_nails,Pink
2521201,color_nails,Green
2521204,color_nails,Pink
2521283,skinType,Normal
2521283,ingredients,Paraben-Free
2521283,concerns_skin,Anti-Aging
2521285,ingredients,Paraben-Free
2521285,concerns_skin,Anti-Aging
2521288,concerns,Oil Control
2521288,concerns,Volumizing
2521288,ingredients,Gluten-Free
2521288,concerns,Dry Scalp
2521288,ingredients,Paraben-Free
2521288,ingredients,Sulfate-Free
2521289,concerns,Color Protection
2521289,concerns,Shine
2521290,concerns,Shine
2521291,concerns_hair,Frizz-Free
2521291,concerns_hair,Thinning
2521291,concerns_hair,Volume
2521291,concerns_hair,Shine
2521298,ingredients,Sulfate-Free
2521298,ingredients,Paraben-Free
2521298,skinType,Normal
2521298,skinType,Dry
2521298,skinType,Oily
2521298,skinType,Combination
2521302,concerns_skin,Dryness
2521302,ingredients,Sulfate-Free
2521302,ingredients,Paraben-Free
2521302,skinType,Normal
2521302,skinType,Dry
2521302,skinType,Sensitive
2521302,skinType,Combination
2521304,ingredients,Paraben-Free
2521304,ingredients,Sulfate-Free
2521307,concerns_skin,Acne & Blemishes
2521307,concerns_skin,Dryness
2521307,skinType,Oily
2521307,skinType,Combination
2521307,skinType,Dry
2521307,skinType,Normal
2521307,ingredients,Sulfate-Free
2521307,ingredients,Paraben-Free
2521308,ingredients,Paraben-Free
2521308,skinType,Normal
2521308,skinType,Dry
2521308,skinType,Combination
2521308,skinType,Oily
2521308,concerns_skin,Redness
2521308,concerns_skin,Acne & Blemishes
2521308,ingredients,Sulfate-Free
2521310,skinType,Oily
2521310,skinType,Combination
2521310,skinType,Dry
2521310,skinType,Normal
2521310,ingredients,Sulfate-Free
2521310,ingredients,Paraben-Free
2521312,ingredients,Sulfate-Free
2521312,ingredients,Paraben-Free
2521312,skinType,Combination
2521312,skinType,Dry
2521312,skinType,Normal
2521312,skinType,Oily
2521313,ingredients,Paraben-Free
2521313,skinType,Oily
2521313,ingredients,Sulfate-Free
2521313,skinType,Sensitive
2521314,ingredients,Paraben-Free
2521314,skinType,Normal
2521314,skinType,Oily
2521314,skinType,Combination
2521314,skinType,Dry
2521314,ingredients,Sulfate-Free
2521316,ingredients,Sulfate-Free
2521316,ingredients,Paraben-Free
2521316,skinType,Normal
2521316,skinType,Dry
2521316,skinType,Oily
2521316,skinType,Combination
2521320,concerns_skin,Acne & Blemishes
2521320,skinType,Normal
2521320,skinType,Dry
2521320,skinType,Sensitive
2521320,skinType,Combination
2521320,skinType,Oily
2521320,concerns_skin,Oiliness
2521320,concerns_skin,Blackheads & Visible Pores
2521320,ingredients,Paraben-Free
2521320,concerns_skin,Redness
2521321,ingredients,Paraben-Free
2521321,skinType,Normal
2521321,skinType,Dry
2521321,skinType,Sensitive
2521321,skinType,Combination
2521321,skinType,Oily
2521321,concerns_skin,Dark Spots & Uneven Skin Tone
2521321,concerns_skin,Anti-Aging
2521324,concerns_skin,Tone
2521324,concerns_skin,Dryness
2521324,skinType,Oily
2521324,skinType,Combination
2521324,skinType,Sensitive
2521324,skinType,Dry
2521324,skinType,Normal
2521324,ingredients,Gluten-Free
2521324,ingredients,Cruelty-Free
2521324,ingredients,Paraben-Free
2521324,ingredients,Sulfate-Free
2521324,concerns_skin,Anti-Aging
2521326,ingredients,Oil-Free
2521326,form,Balm
2521326,finish,Illuminating
2521346,ingredients,Paraben-Free
2521350,ingredients,Paraben-Free
2521351,ingredients,Paraben-Free
2521354,ingredients,Paraben-Free
2521361,ingredients,Paraben-Free
2521392,color_eyes,Purple
2521392,ingredients,Paraben-Free
2521392,form_eyes,Cream
2521392,ingredients,Gluten-Free
2521392,ingredients,Cruelty-Free
2521392,finish_eyes,Shimmer
2521392,ingredients,Sulfate-Free
2521392,ingredients,Vegan
2521393,ingredients,Paraben-Free
2521393,form_eyes,Cream
2521393,ingredients,Vegan
2521393,ingredients,Sulfate-Free
2521393,ingredients,Gluten-Free
2521393,ingredients,Cruelty-Free
2521393,finish_eyes,Shimmer
2521393,color_eyes,Blue
2521394,color_eyes,Pink
2521394,finish_eyes,Shimmer
2521394,form_eyes,Cream
2521394,ingredients,Cruelty-Free
2521394,ingredients,Gluten-Free
2521394,ingredients,Vegan
2521394,ingredients,Sulfate-Free
2521394,ingredients,Paraben-Free
2521395,ingredients,Vegan
2521395,ingredients,Sulfate-Free
2521395,ingredients,Paraben-Free
2521395,ingredients,Cruelty-Free
2521395,ingredients,Gluten-Free
2521395,finish_eyes,Shimmer
2521395,form_eyes,Cream
2521395,color_eyes,Silver
2521396,finish_eyes,Shimmer
2521396,color_eyes,Pink
2521396,ingredients,Cruelty-Free
2521396,ingredients,Paraben-Free
2521396,ingredients,Sulfate-Free
2521396,ingredients,Vegan
2521396,ingredients,Gluten-Free
2521396,form_eyes,Cream
2521397,ingredients,Paraben-Free
2521397,ingredients,Gluten-Free
2521397,skinType,Normal
2521397,skinType,Dry
2521397,coverage_face,Light
2521397,finish_face,Illuminating
2521397,skinType,Combination
2521397,form_face,Liquid
2521398,coverage_face,Light
2521398,finish_face,Illuminating
2521398,form_face,Liquid
2521398,skinType,Combination
2521398,ingredients,Paraben-Free
2521398,skinType,Normal
2521398,skinType,Dry
2521398,ingredients,Gluten-Free
2521399,skinType,Dry
2521399,skinType,Combination
2521399,form_face,Liquid
2521399,finish_face,Illuminating
2521399,coverage_face,Light
2521399,skinType,Normal
2521399,ingredients,Gluten-Free
2521399,ingredients,Paraben-Free
2521400,ingredients,Sulfate-Free
2521400,color_eyes,Red
2521400,color_eyes,Purple
2521400,ingredients,Vegan
2521400,ingredients,Paraben-Free
2521400,form_eyes,Cream
2521400,ingredients,Gluten-Free
2521400,ingredients,Cruelty-Free
2521400,finish_eyes,Shimmer
2521402,ingredients,All Natural
2521402,ingredients,Cruelty-Free
2521402,ingredients,Vegan
2521402,concerns_skin,Acne & Blemishes
2521402,concerns_skin,Blackheads & Visible Pores
2521402,skinType,Oily
2521402,skinType,Combination
2521402,skinType,Normal
2521402,skinType,Dry
2521402,skinType,Sensitive
2521404,concerns_skin,Tone
2521404,ingredients,Vegan
2521404,ingredients,Cruelty-Free
2521404,ingredients,All Natural
2521404,skinType,Normal
2521404,skinType,Dry
2521404,skinType,Sensitive
2521404,skinType,Combination
2521404,skinType,Oily
2521404,concerns_skin,Blackheads & Visible Pores
2521429,ingredients,Cruelty-Free
2521429,skinType,Dry
2521429,ingredients,Silicone-Free
2521429,ingredients,Paraben-Free
2521429,concerns_skin,Dryness
2521429,skinType,Combination
2521450,skinType,Sensitive
2521450,ingredients,Paraben-Free
2521450,spf,Above 30
2521459,scent,Fresh
2521459,scent,Sweet
2521459,scent,Floral
2521460,scent,Sweet
2521460,scent,Floral
2521460,scent,Fresh
2521461,scent,Fresh
2521461,scent,Floral
2521461,scent,Sweet
2521467,concerns_hair,Volume
2521516,color_eyes,Gold
2521516,finish_eyes,Metallic
2521516,form_eyes,Pencil
2521517,finish_eyes,Metallic
2521517,color_eyes,Pink
2521517,form_eyes,Pencil
2521518,color_eyes,Nude
2521518,finish_eyes,Metallic
2521518,form_eyes,Pencil
2521519,finish_eyes,Metallic
2521519,color_eyes,Brown
2521519,form_eyes,Pencil
2521520,form_eyes,Pencil
2521520,finish_eyes,Metallic
2521520,color_eyes,Grey
2521520,color_eyes,Silver
2521521,form_eyes,Pencil
2521521,finish_eyes,Metallic
2521521,color_eyes,Nude
2521524,concerns_skin,Dark Circles
2521528,ingredients,Vegan
2521528,ingredients,Paraben-Free
2521528,ingredients,Cruelty-Free
2521528,ingredients,Gluten-Free
2521528,form_lips,Liquid
2521528,finish_lips,Matte
2521528,color_lips,Red
2521530,color_lips,Pink
2521530,color_lips,Orange
2521530,finish_lips,Matte
2521530,ingredients,Vegan
2521530,ingredients,Gluten-Free
2521530,ingredients,Cruelty-Free
2521530,ingredients,Paraben-Free
2521530,form_lips,Liquid
2521548,color_eyes,Brown
2521548,ingredients,Paraben-Free
2521548,form_eyes,Powder
2521548,finish_eyes,Matte
2521550,form_eyes,Powder
2521550,ingredients,Paraben-Free
2521550,finish_eyes,Matte
2521550,color_eyes,Grey
2521551,ingredients,Paraben-Free
2521551,color_lips,Gold
2521551,form_lips,Liquid
2521551,ingredients,Sulfate-Free
2521551,finish_lips,Shimmer
2521552,ingredients,Paraben-Free
2521552,form_lips,Liquid
2521552,finish_lips,Shimmer
2521552,ingredients,Sulfate-Free
2521552,color_lips,Red
2521553,ingredients,Paraben-Free
2521553,color_eyes,Red
2521553,form_eyes,Powder
2521553,finish_eyes,Metallic
2521554,ingredients,Paraben-Free
2521554,form_eyes,Powder
2521554,finish_eyes,Matte
2521554,color_eyes,Red
2521555,color_eyes,Brown
2521555,finish_eyes,Matte
2521555,form_eyes,Powder
2521555,ingredients,Paraben-Free
2521562,form_face,Stick
2521562,finish_face,Natural
2521562,skinType,Combination
2521562,skinType,Dry
2521562,skinType,Normal
2521562,ingredients,Paraben-Free
2521562,skinType,Oily
2521562,finish_face,Matte
2521562,coverage_face,Full
2521562,coverage_face,Medium
2521564,form_face,Stick
2521564,skinType,Oily
2521564,skinType,Combination
2521564,skinType,Dry
2521564,coverage_face,Medium
2521564,ingredients,Paraben-Free
2521564,finish_face,Natural
2521564,finish_face,Matte
2521564,coverage_face,Full
2521564,skinType,Normal
2521565,form_face,Stick
2521565,skinType,Oily
2521565,skinType,Combination
2521565,skinType,Dry
2521565,skinType,Normal
2521565,ingredients,Paraben-Free
2521565,coverage_face,Medium
2521565,coverage_face,Full
2521565,finish_face,Matte
2521565,finish_face,Natural
2521566,form_face,Stick
2521566,finish_face,Natural
2521566,ingredients,Paraben-Free
2521566,skinType,Normal
2521566,coverage_face,Medium
2521566,skinType,Combination
2521566,skinType,Oily
2521566,finish_face,Matte
2521566,coverage_face,Full
2521566,skinType,Dry
2521567,skinType,Normal
2521567,ingredients,Paraben-Free
2521567,skinType,Dry
2521567,skinType,Combination
2521567,skinType,Oily
2521567,form_face,Stick
2521567,finish_face,Natural
2521567,finish_face,Matte
2521567,coverage_face,Full
2521567,coverage_face,Medium
2521568,ingredients,Paraben-Free
2521568,skinType,Normal
2521568,skinType,Dry
2521568,skinType,Combination
2521568,skinType,Oily
2521568,coverage_face,Medium
2521568,form_face,Cream
2521568,finish_face,Matte
2521568,coverage_face,Full
2521568,finish_face,Natural
2521568,form_face,Stick
2521569,skinType,Normal
2521569,skinType,Dry
2521569,skinType,Combination
2521569,skinType,Oily
2521569,form_face,Stick
2521569,finish_face,Natural
2521569,finish_face,Matte
2521569,coverage_face,Full
2521569,coverage_face,Medium
2521569,ingredients,Paraben-Free
2521570,form_face,Stick
2521570,skinType,Oily
2521570,skinType,Combination
2521570,skinType,Dry
2521570,skinType,Normal
2521570,ingredients,Paraben-Free
2521570,coverage_face,Medium
2521570,coverage_face,Full
2521570,finish_face,Matte
2521570,finish_face,Natural
2521571,skinType,Combination
2521571,skinType,Oily
2521571,ingredients,Paraben-Free
2521571,skinType,Normal
2521571,form_face,Stick
2521571,coverage_face,Medium
2521571,coverage_face,Full
2521571,finish_face,Matte
2521571,finish_face,Natural
2521571,skinType,Dry
2521572,skinType,Normal
2521572,skinType,Dry
2521572,ingredients,Paraben-Free
2521572,skinType,Combination
2521572,skinType,Oily
2521572,form_face,Stick
2521572,finish_face,Natural
2521572,finish_face,Matte
2521572,coverage_face,Full
2521572,coverage_face,Medium
2521573,skinType,Dry
2521573,skinType,Oily
2521573,coverage_face,Medium
2521573,coverage_face,Full
2521573,skinType,Normal
2521573,skinType,Combination
2521573,ingredients,Paraben-Free
2521573,form_face,Stick
2521573,finish_face,Natural
2521573,finish_face,Matte
2521574,ingredients,Cruelty-Free
2521574,form_eyes,Pencil
2521574,color_eyes,Brown
2521575,ingredients,Cruelty-Free
2521575,form_eyes,Pencil
2521575,color_eyes,Nude
2521576,color_eyes,Black
2521576,benefit,Volumizing
2521576,ingredients,Cruelty-Free
2521581,form_eyes,Pencil
2521581,color_eyes,Brown
2521581,ingredients,Cruelty-Free
2521582,form_face,Stick
2521582,finish_face,Natural
2521582,finish_face,Matte
2521582,ingredients,Paraben-Free
2521582,skinType,Normal
2521582,coverage_face,Full
2521582,skinType,Oily
2521582,skinType,Combination
2521582,skinType,Dry
2521582,coverage_face,Medium
2521585,coverage_face,Medium
2521585,coverage_face,Light
2521585,ingredients,Paraben-Free
2521585,ingredients,Cruelty-Free
2521585,finish_face,Illuminating
2521585,form_face,Pressed Powder
2521587,color_eyes,Brown
2521587,ingredients,Cruelty-Free
2521587,form_eyes,Pencil
2521593,ingredients,Paraben-Free
2521593,form_face,Pressed Powder
2521593,skinType,Oily
2521593,skinType,Combination
2521593,skinType,Dry
2521593,skinType,Normal
2521593,ingredients,Gluten-Free
2521593,ingredients,Silicone-Free
2521593,ingredients,Sulfate-Free
2521593,finish_face,Illuminating
2521595,skinType,Normal
2521595,skinType,Dry
2521595,skinType,Combination
2521595,skinType,Oily
2521595,ingredients,Paraben-Free
2521595,finish_face,Illuminating
2521595,form_face,Pressed Powder
2521596,coverage_face,Medium
2521596,coverage_face,Full
2521596,ingredients,Paraben-Free
2521596,skinType,Normal
2521596,skinType,Dry
2521596,skinType,Combination
2521596,skinType,Oily
2521596,form_face,Liquid
2521596,finish_face,Illuminating
2521596,finish_face,Natural
2521597,skinType,Oily
2521597,finish_face,Illuminating
2521597,form_face,Pressed Powder
2521597,ingredients,Paraben-Free
2521597,skinType,Combination
2521597,skinType,Dry
2521597,skinType,Normal
2521598,skinType,Combination
2521598,skinType,Dry
2521598,skinType,Oily
2521598,ingredients,Paraben-Free
2521598,skinType,Normal
2521598,form_face,Pressed Powder
2521598,finish_face,Illuminating
2521599,skinType,Dry
2521599,skinType,Combination
2521599,skinType,Normal
2521599,skinType,Oily
2521599,ingredients,Paraben-Free
2521599,form_face,Pressed Powder
2521599,finish_face,Illuminating
2521602,ingredients,Paraben-Free
2521602,skinType,Normal
2521602,coverage_face,Medium
2521602,coverage_face,Full
2521602,skinType,Dry
2521602,finish_face,Illuminating
2521602,form_face,Liquid
2521602,skinType,Oily
2521602,skinType,Combination
2521602,finish_face,Natural
2521605,skinType,Combination
2521605,skinType,Oily
2521605,form_face,Liquid
2521605,coverage_face,Medium
2521605,coverage_face,Full
2521605,finish_face,Natural
2521605,finish_face,Illuminating
2521605,ingredients,Paraben-Free
2521605,skinType,Dry
2521605,skinType,Normal
2521606,ingredients,Vegan
2521606,ingredients,Sulfate-Free
2521606,ingredients,Paraben-Free
2521606,ingredients,Cruelty-Free
2521606,ingredients,Mineral
2521606,form_lips,Liquid
2521606,form_lips,Gloss
2521606,finish_lips,High Shine
2521606,color_lips,Purple
2521606,color_lips,Brown
2521606,ingredients,Gluten-Free
2521607,ingredients,Gluten-Free
2521607,color_eyes,Gold
2521607,finish_eyes,Glitter
2521607,finish_eyes,Metallic
2521607,form_eyes,Cream
2521609,ingredients,Vegan
2521609,ingredients,Sulfate-Free
2521609,ingredients,Paraben-Free
2521609,ingredients,Cruelty-Free
2521609,ingredients,Gluten-Free
2521609,ingredients,Mineral
2521609,form_lips,Liquid
2521609,form_lips,Gloss
2521609,finish_lips,High Shine
2521609,color_lips,Brown
2521609,color_lips,Pink
2521610,coverage_face,Full
2521610,coverage_face,Medium
2521610,ingredients,Paraben-Free
2521610,skinType,Normal
2521610,finish_face,Natural
2521610,finish_face,Illuminating
2521610,form_face,Liquid
2521610,skinType,Oily
2521610,skinType,Combination
2521610,skinType,Dry
2521611,concerns_skin,Anti-Aging
2521611,concerns_skin,Dark Spots & Uneven Skin Tone
2521611,concerns_skin,Dryness
2521611,skinType,Oily
2521611,skinType,Combination
2521611,skinType,Dry
2521611,skinType,Normal
2521611,ingredients,Mineral
2521611,ingredients,Cruelty-Free
2521611,ingredients,Paraben-Free
2521611,ingredients,Sulfate-Free
2521611,ingredients,Vegan
2521612,ingredients,Vegan
2521612,ingredients,Paraben-Free
2521612,ingredients,Cruelty-Free
2521612,ingredients,Gluten-Free
2521612,ingredients,Mineral
2521612,ingredients,Sulfate-Free
2521612,form_lips,Gloss
2521612,finish_lips,High Shine
2521612,color_lips,Pink
2521612,color_lips,Brown
2521612,form_lips,Liquid
2521613,ingredients,Paraben-Free
2521613,ingredients,Sulfate-Free
2521613,ingredients,Cruelty-Free
2521613,ingredients,Gluten-Free
2521613,ingredients,Mineral
2521613,form_lips,Liquid
2521613,form_lips,Gloss
2521613,finish_lips,High Shine
2521613,color_lips,Pink
2521613,color_lips,Brown
2521613,ingredients,Vegan
2521614,ingredients,Vegan
2521614,ingredients,Sulfate-Free
2521614,ingredients,Paraben-Free
2521614,ingredients,Cruelty-Free
2521614,ingredients,Gluten-Free
2521614,ingredients,Mineral
2521614,form_lips,Liquid
2521614,form_lips,Gloss
2521614,finish_lips,High Shine
2521614,color_lips,Brown
2521614,color_lips,Pink
2521619,ingredients,Paraben-Free
2521619,ingredients,Cruelty-Free
2521619,ingredients,Gluten-Free
2521619,ingredients,Mineral
2521619,form_lips,Liquid
2521619,ingredients,Sulfate-Free
2521619,finish_lips,High Shine
2521619,color_lips,Orange
2521619,color_lips,Pink
2521619,ingredients,Vegan
2521619,form_lips,Gloss
2521621,color_lips,Pink
2521621,ingredients,Cruelty-Free
2521621,ingredients,Gluten-Free
2521621,ingredients,Mineral
2521621,form_lips,Liquid
2521621,form_lips,Gloss
2521621,finish_lips,High Shine
2521621,ingredients,Sulfate-Free
2521621,ingredients,Vegan
2521621,ingredients,Paraben-Free
2521623,ingredients,Sulfate-Free
2521623,ingredients,Cruelty-Free
2521623,ingredients,Vegan
2521623,form_lips,Liquid
2521623,color_lips,Pink
2521623,ingredients,Gluten-Free
2521623,finish_lips,High Shine
2521623,form_lips,Gloss
2521623,ingredients,Paraben-Free
2521623,ingredients,Mineral
2521624,ingredients,Mineral
2521624,form_lips,Liquid
2521624,form_lips,Gloss
2521624,finish_lips,High Shine
2521624,color_lips,Beige
2521624,color_lips,Pink
2521624,ingredients,Vegan
2521624,ingredients,Sulfate-Free
2521624,ingredients,Paraben-Free
2521624,ingredients,Gluten-Free
2521624,ingredients,Cruelty-Free
2521628,color_lips,Brown
2521628,ingredients,Sulfate-Free
2521628,ingredients,Paraben-Free
2521628,ingredients,Cruelty-Free
2521628,ingredients,Gluten-Free
2521628,ingredients,Mineral
2521628,form_lips,Liquid
2521628,form_lips,Gloss
2521628,finish_lips,High Shine
2521628,color_lips,Pink
2521628,ingredients,Vegan
2521629,ingredients,Vegan
2521629,ingredients,Sulfate-Free
2521629,ingredients,Paraben-Free
2521629,ingredients,Cruelty-Free
2521629,color_lips,Pink
2521629,ingredients,Mineral
2521629,form_lips,Liquid
2521629,form_lips,Gloss
2521629,finish_lips,High Shine
2521629,ingredients,Gluten-Free
2521630,ingredients,Cruelty-Free
2521630,ingredients,Paraben-Free
